Population Size,Num Generations,Crossover Rate,Differential Weight,Sequence Length,Init Sol Type,Min Fidelity,I,X,Y,Z,H,R_X_PI/4
5,6,0.45,1.6,64,uniform_distro,0.643950879573822,0.9823070168495178,0.9541536569595337,0.803587794303894,0.8611378073692322,0.7729669809341431,0.643950879573822
5,6,0.9,0.8,512,uniform_distro,0.6430696845054626,0.9007501006126404,0.6435893774032593,0.9015867114067078,0.6430696845054626,0.8588848114013672,0.7405768036842346
5,6,0.225,0.4,8,normal_distro,0.6418519020080566,0.7891757488250732,0.8304104208946228,0.9499926567077637,0.9526063799858093,0.9787743091583252,0.6418519020080566
5,13,0.45,0.4,128,normal_distro,0.6410406827926636,0.9750022292137146,0.8761230707168579,0.7491902709007263,0.6410406827926636,0.8880232572555542,0.9559503793716431
5,6,0.9,0.8,16,uniform_distro,0.637239396572113,0.7424668669700623,0.9650448560714722,0.8519763946533203,0.9271373152732849,0.637239396572113,0.8787823915481567
5,6,0.45,1.6,32,uniform_distro,0.6365081667900085,0.8765053153038025,0.6365081667900085,0.9385193586349487,0.9005401134490967,0.9103379249572754,0.8374801278114319
5,6,0.225,0.4,4,normal_distro,0.6346396207809448,0.8421729207038879,0.9258930683135986,0.6346396207809448,0.9188477396965027,0.6881178617477417,0.856393575668335
5,6,0.9,0.4,16,normal_distro,0.6324684023857117,0.7226909399032593,0.93768709897995,0.9698843359947205,0.7958791255950928,0.6324684023857117,0.8687661290168762
5,6,0.45,1.6,16,normal_distro,0.6322922110557556,0.7398198843002319,0.8548694252967834,0.9523812532424927,0.9673287868499756,0.6322922110557556,0.9317758083343506
5,25,0.9,0.8,64,uniform_distro,0.6322605609893799,0.9072460532188416,0.985228419303894,0.9137309193611145,0.6322605609893799,0.9437063932418823,0.9711726307868958
5,6,0.225,0.4,16,normal_distro,0.6319568157196045,0.7981294989585876,0.898513674736023,0.683000922203064,0.6319568157196045,0.9611037373542786,0.8525400757789612
10,6,0.9,0.8,4,uniform_distro,0.6311502456665039,0.9588759541511536,0.8939979076385498,0.8487695455551147,0.9623420238494873,0.6311502456665039,0.8052685856819153
10,6,0.225,0.4,8,uniform_distro,0.6306295394897461,0.9665106534957886,0.6306295394897461,0.9573835730552673,0.9418591856956482,0.9468070864677429,0.8529161214828491
5,6,0.45,1.6,512,uniform_distro,0.6229815483093262,0.6229815483093262,0.7680124044418335,0.7317981123924255,0.8741440176963806,0.7476851344108582,0.8421720266342163
5,6,0.225,0.4,16,uniform_distro,0.6212385892868042,0.8562839031219482,0.960242748260498,0.8789694905281067,0.8524041175842285,0.6212385892868042,0.7766412496566772
5,6,0.9,0.4,8,uniform_distro,0.61894291639328,0.7539780139923096,0.61894291639328,0.8403605222702026,0.966783344745636,0.9267338514328003,0.8499796390533447
10,6,0.225,0.8,8,uniform_distro,0.6186283826828003,0.9052174091339111,0.9471354484558105,0.9166567921638489,0.9008833765983582,0.9271339178085327,0.6186283826828003
10,6,0.9,0.8,8,uniform_distro,0.6166418790817261,0.8331332802772522,0.9709646701812744,0.9789910316467285,0.6166418790817261,0.9216496348381042,0.9304918646812439
10,6,0.9,1.6,64,uniform_distro,0.6136456727981567,0.6136456727981567,0.9955400824546814,0.9216141700744629,0.794023871421814,0.7358102798461914,0.8157755136489868
5,6,0.9,1.6,128,uniform_distro,0.6128094792366028,0.6128094792366028,0.9590144753456116,0.7246968746185303,0.9686059355735779,0.8087477684020996,0.8621149659156799
5,13,0.45,0.8,256,uniform_distro,0.6113598346710205,0.8891936540603638,0.891724705696106,0.9104213118553162,0.6113598346710205,0.8629113435745239,0.9428093433380127
10,6,0.9,0.4,64,normal_distro,0.6104617118835449,0.9878636002540588,0.9266908764839172,0.6104617118835449,0.9251126646995544,0.7108818292617798,0.9662443995475769
5,6,0.9,0.4,4,uniform_distro,0.6067578792572021,0.9555479884147644,0.914088785648346,0.6067578792572021,0.8451307415962219,0.8624322414398193,0.7038127779960632
5,6,0.9,0.8,32,uniform_distro,0.606602132320404,0.8651338219642639,0.606602132320404,0.8186396956443787,0.9127038717269897,0.7704447507858276,0.6718778014183044
5,6,0.9,0.8,64,uniform_distro,0.6057625412940979,0.9593280553817749,0.6861913204193115,0.9867995381355286,0.6057625412940979,0.8897168636322021,0.9092370271682739
5,6,0.45,0.4,16,uniform_distro,0.6030974388122559,0.7904118895530701,0.8676319122314453,0.8885784149169922,0.6030974388122559,0.6407735347747803,0.9636063575744629
5,6,0.9,1.6,8,uniform_distro,0.6026440858840942,0.6026440858840942,0.6404590010643005,0.8210372924804688,0.7987092137336731,0.8906993269920349,0.9274143576622009
10,6,0.45,1.6,64,normal_distro,0.6006526947021484,0.9573794603347778,0.9444335699081421,0.9145434498786926,0.6006526947021484,0.929858922958374,0.9585592746734619
5,25,0.9,1.6,4,uniform_distro,0.598280131816864,0.9186574220657349,0.598280131816864,0.8071146011352539,0.8967318534851074,0.9880818128585815,0.9816044569015503
5,6,0.225,0.8,16,uniform_distro,0.5909236669540405,0.8888917565345764,0.9235960245132446,0.8269521594047546,0.9256770014762878,0.5909236669540405,0.8476542234420776
5,13,0.9,0.8,64,uniform_distro,0.5901622176170349,0.9587944149971008,0.5901622176170349,0.891850471496582,0.7100078463554382,0.8952033519744873,0.9903535842895508
10,6,0.225,0.8,4,uniform_distro,0.5854277014732361,0.9125347137451172,0.5854277014732361,0.9547228813171387,0.8281360268592834,0.6343748569488525,0.8551791310310364
5,6,0.225,1.6,128,uniform_distro,0.5839247703552246,0.8646644353866577,0.8500282764434814,0.7528359889984131,0.9382100701332092,0.8377243280410767,0.5839247703552246
20,6,0.45,0.4,128,normal_distro,0.5829190015792847,0.9872568845748901,0.8327166438102722,0.9729112386703491,0.5829190015792847,0.8901088237762451,0.9650202393531799
5,25,0.225,0.8,128,normal_distro,0.5772819519042969,0.9811261892318726,0.9600844383239746,0.9749546051025391,0.9720903635025024,0.5772819519042969,0.97756028175354
20,13,0.45,0.8,512,normal_distro,0.5746058225631714,0.9388445019721985,0.9354571104049683,0.9242292642593384,0.9186638593673706,0.5746058225631714,0.9444770812988281
5,6,0.9,0.8,256,normal_distro,0.5710775256156921,0.950124979019165,0.7994682192802429,0.861085832118988,0.5710775256156921,0.8578684329986572,0.9636437296867371
5,6,0.45,0.4,32,uniform_distro,0.5685675144195557,0.8809185028076172,0.5685675144195557,0.8309946656227112,0.8344380259513855,0.6732819080352783,0.7312799692153931
5,6,0.45,0.4,8,uniform_distro,0.5660963654518127,0.9433783888816833,0.6312651634216309,0.5660963654518127,0.8653544187545776,0.7423146963119507,0.989069402217865
5,6,0.225,1.6,4,normal_distro,0.5634335279464722,0.8136250972747803,0.5634335279464722,0.9340035915374756,0.5898886322975159,0.7688764929771423,0.654690146446228
5,13,0.225,0.8,256,normal_distro,0.5606081485748291,0.9617897272109985,0.7263823747634888,0.9300636053085327,0.5606081485748291,0.9416608810424805,0.9673911333084106
10,6,0.225,0.4,128,normal_distro,0.5594794750213623,0.9514918923377991,0.7410825490951538,0.9654788970947266,0.5708787441253662,0.5594794750213623,0.9380612373352051
5,25,0.225,0.4,128,normal_distro,0.5586577653884888,0.9770874977111816,0.9793341159820557,0.8975155353546143,0.9032299518585205,0.5586577653884888,0.9652531147003174
5,6,0.9,0.8,128,normal_distro,0.5586409568786621,0.899644136428833,0.9751706123352051,0.7191244959831238,0.7789280414581299,0.5586409568786621,0.9791557192802429
5,6,0.9,0.8,8,normal_distro,0.5584100484848022,0.850277304649353,0.5584100484848022,0.9336513876914978,0.8117082715034485,0.7653286457061768,0.7776133418083191
5,13,0.45,0.8,32,uniform_distro,0.5571058392524719,0.7357428073883057,0.9553771018981934,0.8567724227905273,0.9736790657043457,0.5571058392524719,0.9517778158187866
10,6,0.225,1.6,4,uniform_distro,0.5564291477203369,0.8683922290802002,0.8650952577590942,0.7713101506233215,0.7551727890968323,0.5564291477203369,0.8807286620140076
5,6,0.9,1.6,64,uniform_distro,0.5525732040405273,0.8314372301101685,0.7841767072677612,0.5525732040405273,0.9523867964744568,0.7506788372993469,0.7407951951026917
10,6,0.9,0.4,128,normal_distro,0.5495696663856506,0.975165843963623,0.9602941274642944,0.8800684809684753,0.9106670618057251,0.5495696663856506,0.9666286110877991
10,6,0.225,1.6,32,uniform_distro,0.5456269383430481,0.9472260475158691,0.8881463408470154,0.5456269383430481,0.9176303148269653,0.8978061079978943,0.9362406730651855
10,6,0.9,0.4,256,normal_distro,0.5443021655082703,0.9726017117500305,0.8590999841690063,0.9693115949630737,0.9089236855506897,0.5443021655082703,0.9633726477622986
5,6,0.225,1.6,512,normal_distro,0.5437766909599304,0.9268872737884521,0.8760448694229126,0.8916623592376709,0.5437766909599304,0.5633454322814941,0.9097623825073242
10,25,0.45,0.4,256,normal_distro,0.5427842140197754,0.9717103838920593,0.8306488990783691,0.9691952466964722,0.5427842140197754,0.7975337505340576,0.9741778373718262
5,6,0.9,0.4,64,uniform_distro,0.5408393144607544,0.9337179660797119,0.8321356177330017,0.7630224823951721,0.5408393144607544,0.8809330463409424,0.9204726815223694
10,6,0.45,0.8,256,normal_distro,0.5364917516708374,0.9630396366119385,0.9054367542266846,0.9126344323158264,0.5364917516708374,0.7408856153488159,0.9336097240447998
5,6,0.9,1.6,32,uniform_distro,0.5342697501182556,0.9453306794166565,0.5342697501182556,0.8620313405990601,0.9534668922424316,0.8695477247238159,0.8856735229492188
5,6,0.9,0.4,4,normal_distro,0.5341971516609192,0.7562664151191711,0.5547019839286804,0.7379611730575562,0.5341971516609192,0.7944839000701904,0.8187792301177979
5,6,0.9,0.4,16,uniform_distro,0.5304571390151978,0.7012653946876526,0.9523714780807495,0.5304571390151978,0.9025933742523193,0.875342607498169,0.9622503519058228
20,6,0.9,0.4,256,normal_distro,0.5267854928970337,0.9744880199432373,0.9593637585639954,0.9469019174575806,0.7237347364425659,0.5267854928970337,0.9717445373535156
5,6,0.225,0.8,128,normal_distro,0.524061918258667,0.9064640998840332,0.8554361462593079,0.6090019345283508,0.6681101322174072,0.524061918258667,0.9582013487815857
5,13,0.225,0.4,128,normal_distro,0.5206503868103027,0.9311983585357666,0.9245460629463196,0.8686676025390625,0.761497974395752,0.5206503868103027,0.9814042448997498
5,6,0.9,1.6,128,normal_distro,0.5204607248306274,0.9566276669502258,0.8769155144691467,0.9506927132606506,0.5204607248306274,0.5930420756340027,0.8358337879180908
5,6,0.45,1.6,4,normal_distro,0.5181744694709778,0.848388671875,0.5181744694709778,0.916478157043457,0.84940505027771,0.9905655980110168,0.9267457723617554
10,6,0.225,0.8,256,normal_distro,0.5170278549194336,0.9550502896308899,0.7572183609008789,0.6848030090332031,0.5170278549194336,0.6085046529769897,0.9719418287277222
5,13,0.45,1.6,256,normal_distro,0.5130692720413208,0.956324577331543,0.9205952882766724,0.9225196838378906,0.5130692720413208,0.9208480715751648,0.905842125415802
10,13,0.225,0.4,128,normal_distro,0.5103997588157654,0.97891765832901,0.9750857949256897,0.9690277576446533,0.5103997588157654,0.761892557144165,0.9729281663894653
10,6,0.45,0.4,128,normal_distro,0.504104733467102,0.9251801371574402,0.9057445526123047,0.954394519329071,0.504104733467102,0.943024754524231,0.9809008836746216
20,25,0.225,0.4,128,normal_distro,0.5004967451095581,0.9856494069099426,0.9763643741607666,0.9783532619476318,0.5004967451095581,0.9755449295043945,0.9825775623321533
5,6,0.225,1.6,256,normal_distro,0.4998590350151062,0.9290921688079834,0.7419854402542114,0.4998590350151062,0.9388807415962219,0.7158311605453491,0.9414582848548889
5,6,0.225,1.6,4,uniform_distro,0.49249905347824097,0.7199487090110779,0.7025060653686523,0.8821185827255249,0.49249905347824097,0.9455844759941101,0.8170338869094849
10,6,0.225,1.6,512,normal_distro,0.49187833070755005,0.9401573538780212,0.9183185696601868,0.820334792137146,0.6055724620819092,0.49187833070755005,0.9355729222297668
5,6,0.45,0.8,32,normal_distro,0.49091413617134094,0.7826278805732727,0.9032554030418396,0.5921614170074463,0.9627626538276672,0.49091413617134094,0.9064134359359741
20,6,0.225,1.6,512,normal_distro,0.4901173710823059,0.9430366158485413,0.8955075144767761,0.8807975053787231,0.7299879789352417,0.4901173710823059,0.943243145942688
10,6,0.225,0.8,64,normal_distro,0.48742741346359253,0.9453179836273193,0.9653164148330688,0.8966048955917358,0.8969197273254395,0.48742741346359253,0.9808641076087952
10,25,0.225,0.8,512,normal_distro,0.48683929443359375,0.9443914294242859,0.9218620657920837,0.9447199106216431,0.48683929443359375,0.847899317741394,0.9415667057037354
20,13,0.225,0.4,128,normal_distro,0.486819863319397,0.9812413454055786,0.895870566368103,0.9582166075706482,0.486819863319397,0.9371997714042664,0.9814600348472595
20,6,0.225,0.8,256,normal_distro,0.4843015670776367,0.961722731590271,0.8787246942520142,0.8130216002464294,0.4843015670776367,0.5127699375152588,0.9647175073623657
20,6,0.9,0.8,512,normal_distro,0.48418542742729187,0.9425998330116272,0.9193305969238281,0.8868985176086426,0.9331710338592529,0.48418542742729187,0.9332294464111328
5,6,0.45,0.8,64,uniform_distro,0.476107120513916,0.6614348292350769,0.9902300834655762,0.476107120513916,0.9081389307975769,0.8522020578384399,0.8950394988059998
20,6,0.45,0.8,256,normal_distro,0.4744231700897217,0.9641573429107666,0.9632484912872314,0.9400007128715515,0.4744231700897217,0.9506835341453552,0.9608551263809204
10,6,0.225,0.4,64,normal_distro,0.4733508229255676,0.9701642394065857,0.9495126008987427,0.7740232944488525,0.4733508229255676,0.9024752378463745,0.9726129770278931
5,25,0.225,0.4,256,normal_distro,0.4726933240890503,0.9735743999481201,0.9011440873146057,0.9626196622848511,0.4726933240890503,0.5623030662536621,0.9675703048706055
5,13,0.45,0.8,256,normal_distro,0.4715801775455475,0.9490855932235718,0.738054633140564,0.8754767179489136,0.8516936302185059,0.4715801775455475,0.9643005132675171
5,13,0.9,1.6,4,uniform_distro,0.47139468789100647,0.9031745195388794,0.47139468789100647,0.7927277088165283,0.7553002834320068,0.9470350742340088,0.91097491979599
20,6,0.225,0.4,64,normal_distro,0.47109663486480713,0.9904589653015137,0.9745321273803711,0.982825517654419,0.47109663486480713,0.7809503078460693,0.9874781966209412
5,13,0.225,0.8,128,normal_distro,0.47069281339645386,0.9705374240875244,0.9189331531524658,0.5677875876426697,0.47069281339645386,0.875874400138855,0.9745762348175049
5,13,0.225,1.6,4,uniform_distro,0.47025641798973083,0.9660115242004395,0.7585201263427734,0.8691411018371582,0.9654033184051514,0.47025641798973083,0.9962084889411926
5,6,0.45,0.8,4,uniform_distro,0.4584444463253021,0.4584444463253021,0.5659551024436951,0.9893472790718079,0.850750207901001,0.8899474740028381,0.876680314540863
20,25,0.225,0.4,256,normal_distro,0.4546138346195221,0.9745436310768127,0.9488058090209961,0.9646205902099609,0.4546138346195221,0.652063250541687,0.9705839157104492
20,6,0.9,0.4,512,normal_distro,0.4534667432308197,0.9426443576812744,0.9202318787574768,0.8896715641021729,0.5267553925514221,0.4534667432308197,0.9443279504776001
5,25,0.45,0.4,128,normal_distro,0.4501636326313019,0.9724346399307251,0.945260763168335,0.9839541912078857,0.4501636326313019,0.8064414262771606,0.9794058203697205
20,13,0.225,0.8,256,normal_distro,0.44910967350006104,0.9690786600112915,0.8994460105895996,0.9586911201477051,0.44910967350006104,0.8610433340072632,0.9580700397491455
5,13,0.45,0.8,128,normal_distro,0.44886380434036255,0.9873485565185547,0.9790533781051636,0.9563400745391846,0.44886380434036255,0.6299871206283569,0.9446979761123657
5,6,0.45,1.6,32,normal_distro,0.4469994604587555,0.6356008052825928,0.8189527988433838,0.9919922351837158,0.4469994604587555,0.9945752620697021,0.8535939455032349
5,6,0.225,0.4,64,normal_distro,0.4383170008659363,0.8824478387832642,0.8864299654960632,0.9361932873725891,0.4383170008659363,0.6082806587219238,0.9571325778961182
20,25,0.45,0.4,512,normal_distro,0.42927202582359314,0.94135981798172,0.9423969984054565,0.9477295875549316,0.42927202582359314,0.865077018737793,0.9439516067504883
10,13,0.45,0.4,256,normal_distro,0.41549813747406006,0.9734423160552979,0.9469304084777832,0.9465256929397583,0.724101722240448,0.41549813747406006,0.9632811546325684
5,25,0.45,0.4,256,normal_distro,0.4152737855911255,0.9754749536514282,0.9716495871543884,0.9578649997711182,0.4152737855911255,0.9690554141998291,0.9623743891716003
20,13,0.45,0.4,256,normal_distro,0.4140070378780365,0.9571872353553772,0.9550477266311646,0.9722288846969604,0.4140070378780365,0.6590970158576965,0.9673359394073486
5,6,0.45,0.8,8,uniform_distro,0.41281306743621826,0.6714687347412109,0.8789528012275696,0.9465215802192688,0.41281306743621826,0.6119561791419983,0.8301267027854919
20,13,0.225,0.8,512,normal_distro,0.40097272396087646,0.9415237307548523,0.9304093718528748,0.9249605536460876,0.40097272396087646,0.7188814282417297,0.9388788938522339
10,25,0.225,0.8,256,normal_distro,0.39290863275527954,0.9742259979248047,0.96012943983078,0.9670041799545288,0.39290863275527954,0.968545138835907,0.9722082614898682
10,13,0.225,0.8,256,normal_distro,0.3905705511569977,0.9726694822311401,0.9453752636909485,0.959418773651123,0.3905705511569977,0.868627667427063,0.9724776148796082
10,25,0.225,0.4,256,normal_distro,0.39048463106155396,0.9607892632484436,0.9697847366333008,0.9696692228317261,0.39048463106155396,0.9697037935256958,0.9731916189193726
5,6,0.45,0.8,256,normal_distro,0.3872777819633484,0.9540500044822693,0.9425526857376099,0.8761659264564514,0.3872777819633484,0.9648867845535278,0.9498914480209351
10,13,0.225,0.4,256,normal_distro,0.38491466641426086,0.9525657296180725,0.9046025276184082,0.881777286529541,0.38491466641426086,0.5166568160057068,0.9672811031341553
5,13,0.225,0.8,512,normal_distro,0.3752274513244629,0.9428660869598389,0.8902068734169006,0.7992069125175476,0.3752274513244629,0.5042855739593506,0.9344146251678467
